名称,数值类型,描述,工程单位,存档,数值位数,停机补写,量程下限,量程上限,阶跃,典型值,压缩,压缩偏差,压缩百分比,最长压缩间隔,最短压缩间隔,例外偏差,例外百分比,最长例外间隔,最短例外间隔,类别,修改时间,修改者,创建时间,创建者,镜像,时间戳精度,加速统计,数据源,采集,设备标签,LOCATION1,LOCATION2,LOCATION3,LOCATION4,LOCATION5,USERINT1,USERINT2,USERREAL1,USERREAL2,方程式,触发方式,时间戳参考,计算周期
"[yj_xc2_dinghuangyao:localocs]",BOOL,锌粗二工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY27.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj4_dinghuangyao:localocs]",BOOL,铅精四工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY28.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_dinghuangyao:localocs]",BOOL,铅快精三工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY29.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_dinghuangyao1:localocs]",BOOL,锌粗一工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY30.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_dinghuangyao2:localocs]",BOOL,锌粗一工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY31.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs1_dinghuangyao:localocs]",BOOL,锌扫一工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY32.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs2_dinghuangyao:localocs]",BOOL,锌扫二工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY33.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_dinghuangyao:localocs]",BOOL,锌精二工序丁黄药：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY34.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc2_yiliudan:localocs]",BOOL,铅粗二工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY35.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_yiliudan:localocs]",BOOL,铅精三工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY36.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_yiliudan:localocs]",BOOL,铅快精三工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY37.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj2_yiliudan:localocs]",BOOL,铅快精二工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY38.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_yiliudan:localocs]",BOOL,铅精二工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY39.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_yiliudan:localocs]",BOOL,铅精一工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY40.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_yiliudan:localocs]",BOOL,铅粗一工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY41.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj1_yiliudan:localocs]",BOOL,铅快精一工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY42.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_yiliudan1:localocs]",BOOL,铅快粗工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:20],sa,0,0,0,SER_OSR::JY43.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_yiliudan2:localocs]",BOOL,铅快粗工序乙硫氮：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY44.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_2#you1:localocs]",BOOL,备用工序2#油：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY45.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_2#you2:localocs]",BOOL,备用工序2#油：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY46.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_2#you:localocs]",BOOL,锌精一工序2#油：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY47.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_2#you:localocs]",BOOL,锌快粗工序2#油：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY48.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_2#you:localocs]",BOOL,铅精一工序2#油：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY49.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_5#you:localocs]",BOOL,铅快粗工序2#油：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY50.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_ds1:localocs]",BOOL,铅快精三工序DS：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY51.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_ds2:localocs]",BOOL,铅快精三工序DS：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY52.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj5_ds1:localocs]",BOOL,铅精五工序DS：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY53.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj_ds2:localocs]",BOOL,铅精五工序DS：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY54.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_shihui:localocs]",BOOL,锌快粗工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY55.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_shihui:localocs]",BOOL,锌粗一工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY56.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc2_shihui:localocs]",BOOL,铅粗二工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY57.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs4_shihui:localocs]",BOOL,锌扫四工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY58.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_shihui:localocs]",BOOL,铅快粗工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY59.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_shihui:localocs]",BOOL,锌精二工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY60.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_shihui:localocs]",BOOL,铅精一工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY61.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_shihui:localocs]",BOOL,铅精三工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY62.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj5_shihui:localocs]",BOOL,铅精五工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY63.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj2_shihui:localocs]",BOOL,铅快精二工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY64.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_shihui:localocs]",BOOL,铅快精三工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY65.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_shihui:localocs]",BOOL,铅粗一工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY66.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj1_shihui:localocs]",BOOL,铅快精一工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY67.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qsx_shihui:localocs]",BOOL,铅扫选工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY68.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj4_shihui:localocs]",BOOL,铅精四工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY69.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_shihui:localocs]",BOOL,铅精二工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY70.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_shihui:localocs]",BOOL,锌精一工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY71.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj3_shihui:localocs]",BOOL,锌精三工序石灰：本地OCS,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY72.PLC_OCS,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs4_liushuantong:localocsreturn]",BOOL,锌扫四工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY1.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs1_liushuantong:localocsreturn]",BOOL,锌扫一工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY3.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc2_liushuantong:localocsreturn]",BOOL,锌粗二工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY4.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_liushuantong1:localocsreturn]",BOOL,锌粗一工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY5.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_liushuantong2:localocsreturn]",BOOL,锌粗一工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY6.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj3_liushuantong:localocsreturn]",BOOL,锌精三工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY7.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_liushuantong:localocsreturn]",BOOL,锌精二工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY8.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_liushuantong:localocsreturn]",BOOL,锌精一工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY9.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong1:localocsreturn]",BOOL,锌快粗工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY10.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong2:localocsreturn]",BOOL,锌快粗工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY11.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong3:localocsreturn]",BOOL,锌快粗工序硫酸铜：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY12.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_dinghuangyao1:localocsreturn]",BOOL,锌快粗工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY13.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_dinghuangyao2:localocsreturn]",BOOL,锌快粗工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY14.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_dinghuangyao:localocsreturn]",BOOL,锌精一工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY15.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qs_dinghuangyao:localocsreturn]",BOOL,铅扫选工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY16.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_dinghuangyao:localocsreturn]",BOOL,铅精三工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY17.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_dinghuangyao:localocsreturn]",BOOL,铅精二工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY18.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_dinghuangyao:localocsreturn]",BOOL,铅精一工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY19.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_dinghuangyao:localocsreturn]",BOOL,铅粗一工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY20.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj1_dinghuangyao:localocsreturn]",BOOL,铅快精一工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY21.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_dinghuangyao1:localocsreturn]",BOOL,铅快粗工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY22.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_dinghuangyao2:localocsreturn]",BOOL,铅快粗工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY23.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_dinghuangyao1:localocsreturn]",BOOL,备用工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY24.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_dinghuangyao2:localocsreturn]",BOOL,备用工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY25.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs3_dinghuangyao:localocsreturn]",BOOL,锌扫三工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY26.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc2_dinghuangyao:localocsreturn]",BOOL,锌粗二工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY27.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj4_dinghuangyao:localocsreturn]",BOOL,铅精四工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY28.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_dinghuangyao:localocsreturn]",BOOL,铅快精三工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY29.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_dinghuangyao1:localocsreturn]",BOOL,锌粗一工序丁黄药：本地OCS返回信号,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:21],sa,0,0,0,SER_OSR::JY30.OCS_Run,1,,1,0,0,0,0,0,0,0,0,,0,0,0
